,sig_id
1317,REP.A024_MDAMB231_24H:E06
1318,REP.A024_JURKAT_24H:E01
1319,REP.A024_MDAMB231_24H:E05
1320,REP.A024_JURKAT_24H:E03
1321,REP.B024_PC3_24H:E05
1322,REP.A024_YAPC_24H:E04
1323,REP.A024_MCF10A_24H:E04
1324,REP.A024_A549_24H:E05
1325,REP.B024_YAPC_24H:E03
1326,REP.B024_A549_24H:E02
1327,REP.A024_MCF7_24H:E02
1328,REP.B024_MCF7_24H:E01
1329,REP.A024_HELA_24H:E01
1330,REP.A024_A549_24H:E01
1331,REP.B024_HT29_24H:E06
1332,REP.B024_HA1E_24H:E01
1333,REP.B024_PC3_24H:E04
1334,REP.B024_HUVEC.A_24H:E02
1335,REP.B024_MCF10A_24H:E02
1336,REP.A024_HA1E_24H:E04
1337,REP.A024_YAPC_24H:E06
1338,REP.B024_HA1E_24H:E03
1339,REP.A024_A375_24H:E02
1340,REP.B024_MCF7_24H:E06
1341,REP.A024_PC3_24H:E05
1342,REP.A024_HT29_24H:E04
1343,REP.A024_JURKAT_24H:E04
1344,REP.B024_HUVEC.A_24H:E01
1345,REP.B024_PC3_24H:E06
1346,REP.A024_A549_24H:E02
1347,REP.B024_HT29_24H:E04
1348,REP.A024_PC3_24H:E03
1349,REP.B024_HEK293_24H:E03
1350,REP.A024_HT29_24H:E02
1351,REP.B024_HUVEC.A_24H:E06
1352,REP.B024_A375_24H:E05
1353,REP.B024_HELA_24H:E05
1354,REP.A024_MDAMB231_24H:E04
1355,REP.A024_THP1_24H:E05
1356,REP.B024_HEK293_24H:E06
1357,REP.A024_JURKAT_24H:E06
1358,REP.A024_THP1_24H:E04
1359,REP.B024_MDAMB231_24H:E04
1360,REP.B024_MCF10A_24H:E06
1361,REP.B024_MDAMB231_24H:E03
1362,REP.B024_A549_24H:E05
1363,REP.B024_MCF7_24H:E02
1364,REP.B024_HA1E_24H:E04
1365,REP.B024_A375_24H:E01
1366,REP.B024_JURKAT_24H:E02
1367,REP.A024_HEK293_24H:E01
1368,REP.A024_MCF7_24H:E01
1369,REP.A024_PC3_24H:E04
1370,REP.A024_MCF7_24H:E06
1371,REP.B024_A549_24H:E01
1372,REP.B024_MCF10A_24H:E03
1373,REP.B024_HT29_24H:E01
1374,REP.B024_MCF7_24H:E05
1375,REP.B024_MCF10A_24H:E04
1376,REP.B024_A375_24H:E04
1377,REP.B024_HEK293_24H:E04
1378,REP.B024_PC3_24H:E03
1379,REP.B024_HELA_24H:E03
1380,REP.A024_HT29_24H:E06
1381,REP.A024_HEK293_24H:E04
1382,REP.A024_HEK293_24H:E02
1383,REP.B024_HEK293_24H:E05
1384,REP.B024_A549_24H:E06
1385,REP.B024_HELA_24H:E01
1386,REP.A024_HEK293_24H:E05
1387,REP.A024_HELA_24H:E04
1388,REP.B024_THP1_24H:E06
1389,REP.A024_THP1_24H:E06
1390,REP.B024_THP1_24H:E05
1391,REP.B024_THP1_24H:E03
1392,REP.B024_A375_24H:E02
1393,REP.B024_MDAMB231_24H:E02
1394,REP.B024_HA1E_24H:E02
1395,REP.A024_MCF7_24H:E03
1396,REP.B024_MCF10A_24H:E01
1397,REP.A024_HA1E_24H:E06
1398,REP.A024_A549_24H:E06
1399,REP.A024_A375_24H:E01
1400,REP.B024_A375_24H:E03
1401,REP.A024_HA1E_24H:E01
1402,REP.A024_MDAMB231_24H:E01
1403,REP.A024_HT29_24H:E01
1404,REP.A024_A375_24H:E04
1405,REP.A024_HA1E_24H:E02
1406,REP.A024_JURKAT_24H:E02
1407,REP.A024_MDAMB231_24H:E03
1408,REP.B024_HA1E_24H:E06
1409,REP.B024_YAPC_24H:E06
1410,REP.A024_A375_24H:E06
1411,REP.B024_HELA_24H:E06
1412,REP.A024_MCF10A_24H:E06
1413,REP.A024_A549_24H:E04
1414,REP.B024_MDAMB231_24H:E01
1415,REP.A024_PC3_24H:E02
1416,REP.A024_MCF10A_24H:E05
1417,REP.B024_JURKAT_24H:E04
1418,REP.A024_THP1_24H:E03
1419,REP.A024_PC3_24H:E06
1420,REP.A024_YAPC_24H:E01
1421,REP.A024_MCF10A_24H:E02
1422,REP.A024_A375_24H:E03
1423,REP.A024_HELA_24H:E02
1424,REP.B024_MCF7_24H:E03
1425,REP.B024_THP1_24H:E01
1426,MOAR011_BEN_24H:K14
1427,MOAR011_SKES1_24H:K14
1428,MOAR011_SH4_24H:K14
1429,MOAR011_HEC108_24H:K15
1430,MOAR011_MDAMB468_24H:K13
1431,MOAR011_MDAMB468_24H:K15
1432,MOAR011_NCIH1573_24H:K15
1433,MOAR011_CAL29_24H:K15
1434,MOAR011_SNU407_24H:K15
1435,MOAR011_NCIH838_24H:K15
1436,MOAR011_HEC108_24H:K13
1437,MOAR011_T47D_24H:K13
1438,MOAR011_JHH5_24H:K15
1439,MOAR011_HEC108_24H:K14
1440,MOAR011_NCIH1573_24H:K14
1441,MOAR011_HEC265_24H:K13
1442,MOAR011_GI1_24H:K13
1443,MOAR011_OVTOKO_24H:K13
1444,MOAR011_A204_24H:K13
1445,MOAR011_22RV1_24H:K15
1446,MOAR011_NCIH838_24H:K13
1447,MOAR011_HEC1A_24H:K15
1448,MOAR011_HEC251_24H:K13
1449,MOAR011_NCIH1573_24H:K13
1450,MOAR011_JHH5_24H:K14
1451,MOAR011_CJM_24H:K13
1452,MOAR011_SH4_24H:K13
1453,MOAR011_SNU407_24H:K13
1454,MOAR011_22RV1_24H:K14
1455,MOAR011_CAL29_24H:K14
1456,MOAR011_SKES1_24H:K15
1457,MOAR011_BEN_24H:K13
1458,MOAR011_IGR37_24H:K15
1459,MOAR011_HEC265_24H:K15
1460,MOAR011_GI1_24H:K15
1461,MOAR011_JHH5_24H:K13
1462,MOAR011_GI1_24H:K14
1463,MOAR011_MELHO_24H:K14
1464,MOAR011_HCC95_24H:K14
1465,MOAR011_SNU407_24H:K14
1466,MOAR011_A204_24H:K15
1467,MOAR011_MELHO_24H:K13
1468,MOAR011_22RV1_24H:K13
1469,MOAR011_IGR37_24H:K14
1470,MOAR011_OVTOKO_24H:K15
1471,MOAR011_NCIH2110_24H:K13
1472,MOAR011_HEC1A_24H:K14
1473,MOAR011_T47D_24H:K15
1474,MOAR011_NCIH2110_24H:K15
1475,MOAR011_CAL29_24H:K13
1476,MOAR011_A204_24H:K14
1477,MOAR011_CJM_24H:K14
1478,MOAR011_OVTOKO_24H:K14
1479,MOAR011_SKES1_24H:K13
1480,MOAR011_HCC95_24H:K13
1481,MOAR011_MDAMB468_24H:K14
1482,MOAR011_HEC251_24H:K14
1483,MOAR011_NCIH838_24H:K14
1484,MOAR011_HCC95_24H:K15
1485,MOAR011_HEC1A_24H:K13
1486,MOAR011_HEC265_24H:K14
1487,MOAR011_HEC251_24H:K15
1488,MOAR011_SH4_24H:K15
1489,MOAR011_IGR37_24H:K13
1490,MOAR011_T47D_24H:K14
1491,MOAR011_NCIH2110_24H:K14
1492,MOAR011_MELHO_24H:K15
1493,MOAR011_CJM_24H:K15
1494,MOAR011_BEN_24H:K15
1495,CPD001_MCF7_6H:B23
1496,LIVB002_HUH7_72H:B11
1497,CPD001_PC3_24H:BRD-K48578705-001-09-3:10
1498,CPD001_MCF7_24H:BRD-K48578705-001-09-3:10
1499,REP.B020_MCF7_24H:M23
1500,REP.A020_HA1E_24H:M19
1501,REP.B020_PC3_24H:M23
1502,REP.B020_HUVEC.A_24H:M19
1503,REP.B020_JURKAT_24H:M24
1504,REP.A020_MCF7_24H:M20
1505,REP.A020_HT29_24H:M24
1506,REP.B020_THP1_24H:M22
1507,REP.B020_HELA_24H:M20
1508,REP.B020_MCF10A_24H:M19
1509,REP.B020_HT29_24H:M22
1510,REP.B020_HEK293_24H:M21
1511,REP.A020_MCF7_24H:M23
1512,REP.A020_MDAMB231_24H:M22
1513,REP.B020_THP1_24H:M24
1514,REP.A020_THP1_24H:M20
1515,REP.B020_A549_24H:M20
1516,REP.A020_A375_24H:M22
1517,REP.A020_A549_24H:M24
1518,REP.B020_HEK293_24H:M20
1519,REP.A020_HA1E_24H:M24
1520,REP.B020_HT29_24H:M19
1521,REP.B020_THP1_24H:M19
1522,REP.A020_HA1E_24H:M21
1523,REP.A020_YAPC_24H:M19
1524,REP.B020_JURKAT_24H:M19
1525,REP.B020_HT29_24H:M20
1526,REP.A020_A549_24H:M21
1527,REP.B020_HELA_24H:M19
1528,REP.B020_A549_24H:M24
1529,REP.B020_A549_24H:M21
1530,REP.A020_JURKAT_24H:M20
1531,REP.B020_PC3_24H:M20
1532,REP.A020_THP1_24H:M22
1533,REP.A020_HELA_24H:M21
1534,REP.A020_HUVEC.A_24H:M20
1535,REP.B020_YAPC_24H:M24
1536,REP.A020_THP1_24H:M19
1537,REP.A020_THP1_24H:M24
1538,REP.A020_HEK293_24H:M23
1539,REP.A020_JURKAT_24H:M22
1540,REP.B020_PC3_24H:M19
1541,REP.B020_MCF10A_24H:M23
1542,REP.A020_MDAMB231_24H:M20
1543,REP.A020_YAPC_24H:M21
1544,REP.A020_HUVEC.A_24H:M24
1545,REP.B020_MCF7_24H:M22
1546,REP.B020_THP1_24H:M20
1547,REP.A020_MCF10A_24H:M24
1548,REP.A020_MCF10A_24H:M22
1549,REP.B020_HEK293_24H:M22
1550,REP.A020_HT29_24H:M23
1551,REP.A020_HUVEC.A_24H:M22
1552,REP.B020_MDAMB231_24H:M19
1553,REP.A020_HELA_24H:M23
1554,REP.B020_JURKAT_24H:M21
1555,REP.B020_MCF7_24H:M21
1556,REP.A020_MCF7_24H:M24
1557,REP.B020_HEK293_24H:M19
1558,REP.A020_HUVEC.A_24H:M23
1559,REP.A020_MCF7_24H:M22
1560,REP.B020_HA1E_24H:M23
1561,REP.B020_MCF10A_24H:M20
1562,REP.A020_A549_24H:M22
1563,REP.A020_HT29_24H:M21
1564,REP.A020_A375_24H:M24
1565,REP.A020_HA1E_24H:M20
1566,REP.A020_HT29_24H:M19
1567,REP.A020_HA1E_24H:M23
1568,REP.A020_HEK293_24H:M21
1569,REP.A020_A375_24H:M20
1570,REP.A020_THP1_24H:M23
1571,REP.B020_A549_24H:M19
1572,REP.B020_THP1_24H:M21
1573,REP.A020_HEK293_24H:M22
1574,REP.B020_YAPC_24H:M21
1575,REP.B020_YAPC_24H:M23
1576,REP.A020_HEK293_24H:M24
1577,REP.B020_HELA_24H:M24
1578,REP.A020_HA1E_24H:M22
1579,REP.A020_HELA_24H:M22
1580,REP.A020_PC3_24H:M23
1581,REP.B020_HA1E_24H:M22
1582,REP.A020_JURKAT_24H:M19
1583,REP.A020_YAPC_24H:M20
1584,REP.A020_MDAMB231_24H:M23
1585,REP.A020_MDAMB231_24H:M24
1586,REP.A020_MCF10A_24H:M23
1587,REP.A020_MCF10A_24H:M20
1588,REP.B020_HUVEC.A_24H:M24
1589,REP.B020_HUVEC.A_24H:M20
1590,REP.B020_HT29_24H:M24
1591,REP.B020_MDAMB231_24H:M20
1592,REP.B020_A549_24H:M22
1593,REP.B020_MDAMB231_24H:M21
1594,REP.B020_HA1E_24H:M19
1595,REP.B020_YAPC_24H:M20
1596,REP.A020_MCF7_24H:M21
1597,REP.B020_HT29_24H:M21
1598,REP.A020_PC3_24H:M22
1599,REP.A020_MCF7_24H:M19
1600,REP.B020_JURKAT_24H:M23
1601,REP.A020_MCF10A_24H:M19
1602,REP.A020_A549_24H:M23
1603,REP.B020_HUVEC.A_24H:M22
1604,REP.B020_PC3_24H:M21
1605,REP.A020_HELA_24H:M19
1606,REP.A020_YAPC_24H:M22
1607,REP.B020_HT29_24H:M23
1608,REP.A020_HEK293_24H:M19
1609,REP.B020_YAPC_24H:M22
1610,REP.B020_A549_24H:M23
1611,REP.B020_MCF10A_24H:M24
1612,REP.B020_PC3_24H:M24
1613,REP.A020_A375_24H:M19
1614,REP.A020_HELA_24H:M20
1615,REP.B020_JURKAT_24H:M20
1616,REP.B020_HA1E_24H:M20
1617,REP.A020_YAPC_24H:M23
1618,REP.A020_A375_24H:M21
1619,REP.A020_PC3_24H:M21
1620,REP.A020_HT29_24H:M20
1621,REP.B020_MDAMB231_24H:M24
1622,REP.A020_JURKAT_24H:M23
1623,REP.A020_PC3_24H:M19
1624,REP.A020_MDAMB231_24H:M21
1625,REP.B020_HEK293_24H:M24
1626,REP.A020_THP1_24H:M21
1627,REP.B020_HELA_24H:M23
1628,REP.A020_HELA_24H:M24
1629,REP.A020_HUVEC.A_24H:M21
1630,REP.A020_A375_24H:M23
1631,REP.A020_MDAMB231_24H:M19
1632,REP.B020_HELA_24H:M21
1633,REP.A020_PC3_24H:M24
1634,REP.B020_HUVEC.A_24H:M23
1635,REP.A020_HEK293_24H:M20
1636,REP.B020_MDAMB231_24H:M22
1637,REP.B020_HELA_24H:M22
1638,REP.A020_JURKAT_24H:M21
1639,REP.A020_HUVEC.A_24H:M19
1640,REP.B020_HA1E_24H:M21
1641,REP.B020_THP1_24H:M23
1642,REP.A020_HT29_24H:M22
1643,REP.B020_MDAMB231_24H:M23
1644,REP.B020_MCF7_24H:M20
1645,REP.B020_MCF7_24H:M24
1646,REP.B020_YAPC_24H:M19
1647,REP.A020_A549_24H:M19
1648,REP.B020_HUVEC.A_24H:M21
1649,REP.B020_JURKAT_24H:M22
1650,REP.B020_MCF10A_24H:M21
1651,REP.B020_PC3_24H:M22
1652,REP.B020_HA1E_24H:M24
1653,REP.B020_HEK293_24H:M23
1654,REP.B020_MCF10A_24H:M22
1655,REP.A020_A549_24H:M20
1656,REP.A020_YAPC_24H:M24
1657,REP.A020_JURKAT_24H:M24
1658,REP.B020_MCF7_24H:M19
1659,REP.A020_PC3_24H:M20
1660,REP.A020_MCF10A_24H:M21
1661,NMH002_NEU_24H:BRD-K98530306-003-13-4:10
1662,LIVB001_HUH7_72H:G11
1663,NMH002_NPC_6H:BRD-K98530306-003-13-4:10
1664,NMH002_FIBRNPC_24H:BRD-K98530306-003-13-4:10
1665,NMH002_NEU_6H:BRD-K98530306-003-13-4:10
1666,NMH002_FIBRNPC_6H:BRD-K98530306-003-13-4:10
1667,NMH002_NPC_24H:BRD-K98530306-003-13-4:10
1668,CPC006_NCIH2073_6H:BRD-K98530306-003-07-6:10
1669,CPC006_SNGM_6H:BRD-K98530306-003-07-6:10
1670,CPC006_COV644_6H:BRD-K98530306-003-07-6:10
1671,CPC006_HT29_24H:BRD-K98530306-003-07-6:10
1672,CPC006_RKO_6H:BRD-K98530306-003-07-6:10
1673,CPC018_PHH_24H:BRD-K98530306-003-06-8:10
1674,CPC004_HCC515_24H:BRD-K98530306-003-07-6:10
1675,CPC006_HCC515_24H:E15
1676,CPC006_CL34_6H:BRD-K98530306-003-07-6:10
1677,CPC006_DV90_6H:BRD-K98530306-003-07-6:10
1678,CPC018_A549_24H:BRD-K98530306-003-06-8:10
1679,CPC006_MCF7_24H:E15
1680,CPC006_NCIH508_6H:BRD-K98530306-003-07-6:10
1681,CPC006_HCC515_6H:E15
1682,CPC006_HT115_6H:BRD-K98530306-003-07-6:10
1683,CPC006_VCAP_6H:BRD-K98530306-003-07-6:10
1684,CPC011_HA1E_6H:BRD-K98530306-003-12-6:10
1685,CPC004_VCAP_6H:BRD-K98530306-003-07-6:10
1686,CPC006_H1299_6H:BRD-K98530306-003-07-6:10
1687,CPC006_NCIH1694_6H:BRD-K98530306-003-07-6:10
1688,CPC011_PC3_6H:BRD-K98530306-003-12-6:10
1689,CPC006_A549_24H:BRD-K98530306-003-07-6:10
1690,CPC006_MDST8_6H:BRD-K98530306-003-07-6:10
1691,CPC004_HEPG2_6H:BRD-K98530306-003-07-6:10
1692,CPC004_VCAP_24H:C17
1693,CPC006_VCAP_24H:BRD-K98530306-003-07-6:10
1694,CPC006_A375_24H:BRD-K98530306-003-07-6:10
1695,CPC006_U937_6H:BRD-K98530306-003-07-6:10
1696,CPC006_A673_6H:BRD-K98530306-003-07-6:10
1697,CPC006_A375_6H:E15
1698,CPC006_LOVO_6H:BRD-K98530306-003-07-6:10
1699,CPC006_RMGI_6H:BRD-K98530306-003-07-6:10
1700,CPC006_SW948_6H:E15
1701,CPC006_MCF7_6H:BRD-K98530306-003-07-6:10
1702,CPC006_RMUGS_6H:E15
1703,CPC011_A549_6H:BRD-K98530306-003-12-6:10
1704,CPC006_SKLU1_6H:BRD-K98530306-003-07-6:10
1705,CPC018_SKB_24H:BRD-K98530306-003-06-8:10
1706,CPC006_HA1E_24H:E15
1707,CPC006_EFO27_6H:BRD-K98530306-003-07-6:10
1708,CPC006_HEPG2_6H:BRD-K98530306-003-07-6:10
1709,CPC006_SW620_6H:E15
1710,CPC006_PL21_6H:BRD-K98530306-003-07-6:10
1711,CPC006_HT29_6H:E15
1712,CPC006_HCT116_6H:BRD-K98530306-003-07-6:10
1713,CPC004_PC3_24H:BRD-K98530306-003-07-6:10
1714,CPC004_MCF7_6H:BRD-K98530306-003-07-6:10
1715,CPC006_T3M10_6H:BRD-K98530306-003-07-6:10
1716,CPC011_MCF7_24H:BRD-K98530306-003-12-6:10
1717,CPC006_SNUC5_6H:BRD-K98530306-003-07-6:10
1718,CPC004_HCC515_6H:BRD-K98530306-003-07-6:10
1719,CPC006_HA1E_6H:BRD-K98530306-003-07-6:10
1720,CPC011_HT29_6H:BRD-K98530306-003-12-6:10
1721,CPC006_SKMEL1_6H:BRD-K98530306-003-07-6:10
1722,CPC006_NCIH596_6H:BRD-K98530306-003-07-6:10
1723,CPC006_SKM1_6H:BRD-K98530306-003-07-6:10
1724,CPC004_A375_6H:BRD-K98530306-003-07-6:10
1725,CPC018_HEPG2_6H:BRD-K98530306-003-06-8:10
1726,CPC006_A549_6H:BRD-K98530306-003-07-6:10
1727,CPC018_ASC_24H:BRD-K98530306-003-06-8:10
1728,CPC006_JHUEM2_6H:BRD-K98530306-003-07-6:10
1729,CPC018_A375_6H:BRD-K98530306-003-06-8:10
1730,CPC006_PC3_6H:BRD-K98530306-003-07-6:10
1731,CPC006_NOMO1_6H:BRD-K98530306-003-07-6:10
1732,CPC006_SKMEL28_6H:BRD-K98530306-003-07-6:10
1733,CPC006_THP1_6H:E15
1734,CPC011_MCF7_6H:BRD-K98530306-003-12-6:10
1735,CPC006_SNU1040_6H:BRD-K98530306-003-07-6:10
1736,CPC006_OV7_6H:BRD-K98530306-003-07-6:10
1737,CPC006_HCC15_6H:E15
1738,CPC006_SW480_6H:BRD-K98530306-003-07-6:10
1739,CPC006_TYKNU_6H:BRD-K98530306-003-07-6:10
1740,CPC011_A549_24H:BRD-K98530306-003-12-6:10
1741,CPC004_PC3_6H:BRD-K98530306-003-07-6:10
1742,CPC018_HT29_6H:BRD-K98530306-003-06-8:10
1743,CPC006_WSUDLCL2_6H:BRD-K98530306-003-07-6:10
1744,CPC006_NCIH1836_6H:BRD-K98530306-003-07-6:10
1745,CPC018_NPC_24H:BRD-K98530306-003-06-8:10
1746,CPC011_A375_6H:BRD-K98530306-003-12-6:10
1747,CPC011_PC3_24H:BRD-K98530306-003-12-6:10
1748,CPC018_MCF7_6H:BRD-K98530306-003-06-8:10
1749,CPC018_MCF7_24H:BRD-K98530306-003-06-8:10
1750,CPC006_AGS_6H:BRD-K98530306-003-07-6:10
1751,CPC011_VCAP_24H:BRD-K98530306-003-12-6:10
1752,CPC006_HEC108_6H:E15
1753,CPC011_VCAP_6H:BRD-K98530306-003-12-6:10
1754,CPC006_PC3_24H:E15
1755,CPC004_HT29_6H:BRD-K98530306-003-07-6:10
1756,CPC004_HA1E_24H:BRD-K98530306-003-07-6:10
1757,CPC018_A549_6H:BRD-K98530306-003-06-8:10
1758,CPC004_HA1E_6H:BRD-K98530306-003-07-6:10
1759,CPC006_CORL23_6H:BRD-K98530306-003-07-6:10
1760,CPC006_SNUC4_6H:BRD-K98530306-003-07-6:10
1761,REP.A025_MDAMB231_24H:B21
1762,REP.B025_JURKAT_24H:B19
1763,REP.A025_MCF7_24H:B20
1764,REP.A025_YAPC_24H:B22
1765,REP.A025_HEK293_24H:B20
1766,REP.A025_JURKAT_24H:B20
1767,REP.A025_HELA_24H:B22
1768,REP.A025_MDAMB231_24H:B24
1769,REP.A025_HELA_24H:B24
1770,REP.B025_HELA_24H:B22
1771,REP.A025_MDAMB231_24H:B19
1772,REP.A025_MCF7_24H:B23
1773,REP.B025_HA1E_24H:B22
1774,REP.A025_HEK293_24H:B21
1775,REP.B025_YAPC_24H:B21
1776,REP.A025_A375_24H:B19
1777,REP.A025_THP1_24H:B24
1778,REP.B025_MDAMB231_24H:B22
1779,REP.B025_HELA_24H:B21
1780,REP.A025_HA1E_24H:B20
1781,REP.B025_YAPC_24H:B20
1782,REP.A025_HT29_24H:B22
1783,REP.A025_HA1E_24H:B23
1784,REP.B025_JURKAT_24H:B24
1785,REP.A025_MCF10A_24H:B19
1786,REP.A025_A375_24H:B23
1787,REP.B025_HEK293_24H:B19
1788,REP.B025_JURKAT_24H:B21
1789,REP.A025_JURKAT_24H:B24
1790,REP.B025_HT29_24H:B19
1791,REP.B025_HEK293_24H:B24
1792,REP.B025_MDAMB231_24H:B20
1793,REP.B025_MCF7_24H:B22
1794,REP.A025_MCF7_24H:B24
1795,REP.A025_THP1_24H:B19
1796,REP.B025_YAPC_24H:B19
1797,REP.B025_HEK293_24H:B20
1798,REP.A025_HEK293_24H:B19
1799,REP.A025_PC3_24H:B21
1800,REP.A025_MDAMB231_24H:B23
1801,REP.A025_A549_24H:B20
1802,REP.B025_MDAMB231_24H:B19
1803,REP.A025_HA1E_24H:B22
1804,REP.A025_A549_24H:B19
1805,REP.B025_THP1_24H:B23
1806,REP.A025_PC3_24H:B19
1807,REP.A025_MCF10A_24H:B23
1808,REP.A025_MCF10A_24H:B22
1809,REP.B025_A549_24H:B22
1810,REP.B025_MCF7_24H:B24
1811,REP.A025_HA1E_24H:B21
1812,REP.A025_HT29_24H:B23
1813,REP.B025_YAPC_24H:B24
1814,REP.B025_HEK293_24H:B22
1815,REP.A025_THP1_24H:B20
1816,REP.A025_A375_24H:B24
1817,REP.B025_THP1_24H:B22
1818,REP.B025_HT29_24H:B24
1819,REP.A025_HT29_24H:B24
1820,REP.B025_A375_24H:B23
1821,REP.A025_YAPC_24H:B23
1822,REP.A025_PC3_24H:B20
1823,REP.A025_PC3_24H:B22
1824,REP.A025_HELA_24H:B20
1825,REP.B025_A375_24H:B22
1826,REP.B025_HEK293_24H:B21
1827,REP.A025_HT29_24H:B19
1828,REP.B025_A375_24H:B21
1829,REP.A025_HEK293_24H:B22
1830,REP.B025_MCF7_24H:B20
1831,REP.B025_HELA_24H:B23
1832,REP.B025_THP1_24H:B20
1833,REP.B025_MCF10A_24H:B21
1834,REP.A025_HT29_24H:B20
1835,REP.A025_YAPC_24H:B21
1836,REP.B025_A375_24H:B24
1837,REP.A025_JURKAT_24H:B23
1838,REP.B025_HT29_24H:B23
1839,REP.B025_MCF7_24H:B19
1840,REP.B025_YAPC_24H:B22
1841,REP.B025_A375_24H:B19
1842,REP.B025_MCF10A_24H:B23
1843,REP.A025_MCF7_24H:B19
1844,REP.A025_A375_24H:B22
1845,REP.A025_MCF7_24H:B21
1846,REP.B025_HA1E_24H:B20
1847,REP.B025_THP1_24H:B24
1848,REP.A025_A549_24H:B21
1849,REP.B025_HA1E_24H:B23
1850,REP.B025_A549_24H:B23
1851,REP.A025_PC3_24H:B24
1852,REP.A025_MCF10A_24H:B24
1853,REP.A025_YAPC_24H:B19
1854,REP.A025_HEK293_24H:B23
1855,REP.B025_JURKAT_24H:B20
1856,REP.A025_HELA_24H:B23
1857,REP.B025_THP1_24H:B19
1858,REP.A025_THP1_24H:B23
1859,REP.A025_MCF10A_24H:B21
1860,REP.B025_HEK293_24H:B23
1861,REP.A025_JURKAT_24H:B21
1862,REP.B025_A549_24H:B20
1863,REP.B025_MCF7_24H:B21
1864,REP.B025_HELA_24H:B20
1865,REP.A025_HT29_24H:B21
1866,REP.A025_MDAMB231_24H:B20
1867,REP.A025_THP1_24H:B22
1868,REP.B025_HA1E_24H:B24
1869,REP.B025_YAPC_24H:B23
1870,REP.A025_A549_24H:B23
1871,REP.B025_MCF10A_24H:B20
1872,REP.B025_A549_24H:B19
1873,REP.B025_HT29_24H:B22
1874,REP.B025_MDAMB231_24H:B23
1875,REP.B025_JURKAT_24H:B23
1876,REP.B025_MCF10A_24H:B24
1877,REP.A025_HA1E_24H:B19
1878,REP.A025_A549_24H:B24
1879,REP.B025_MCF10A_24H:B22
1880,REP.A025_JURKAT_24H:B22
1881,REP.A025_HEK293_24H:B24
1882,REP.B025_JURKAT_24H:B22
1883,REP.A025_HA1E_24H:B24
1884,REP.A025_YAPC_24H:B24
1885,REP.A025_MDAMB231_24H:B22
1886,REP.A025_MCF10A_24H:B20
1887,REP.B025_MCF10A_24H:B19
1888,REP.A025_HELA_24H:B19
1889,REP.A025_THP1_24H:B21
1890,REP.B025_HT29_24H:B21
1891,REP.B025_HELA_24H:B24
1892,REP.B025_MDAMB231_24H:B21
1893,REP.A025_MCF7_24H:B22
1894,REP.B025_MDAMB231_24H:B24
1895,REP.B025_A549_24H:B24
1896,REP.A025_JURKAT_24H:B19
1897,REP.A025_A549_24H:B22
1898,REP.A025_YAPC_24H:B20
1899,REP.B025_HA1E_24H:B21
1900,REP.B025_HA1E_24H:B19
1901,REP.B025_HELA_24H:B19
1902,REP.B025_A375_24H:B20
1903,REP.B025_THP1_24H:B21
1904,REP.B025_MCF7_24H:B23
1905,REP.A025_A375_24H:B20
1906,REP.A025_PC3_24H:B23
1907,REP.B025_HT29_24H:B20
1908,REP.B025_A549_24H:B21
1909,REP.A025_HELA_24H:B21
1910,REP.A025_A375_24H:B21
1911,PBIOA007_XC.L10_24H:K06
1912,PBIOA007_XC.L10_24H:K04
1913,PBIOA007_XC.R10_24H:K05
1914,PBIOA007_XC.R10_24H:K06
1915,PBIOA007_XC.L10_24H:K05
1916,PBIOA007_XC.R10_24H:K04
1917,CPD001_MCF7_6H:O23
1918,CPD001_PC3_24H:BRD-K49671696-347-03-6:10
1919,LIVB002_HUH7_72H:H18
1920,CPD001_MCF7_24H:BRD-K49671696-347-03-6:10
1921,CPC002_HCC515_6H:BRD-K49671696-045-03-6:10
1922,CPC016_MCF7_24H:BRD-K49671696-045-03-6:10
1923,CPC002_HCC515_24H:BRD-K49671696-045-03-6:10
1924,CPC016_A549_24H:BRD-K49671696-045-03-6:10
1925,CPC016_SKB_24H:BRD-K49671696-045-03-6:10
1926,CPC002_HA1E_6H:BRD-K49671696-045-03-6:10
1927,CPC016_A375_6H:BRD-K49671696-045-03-6:10
1928,CPC002_PC3_6H:BRD-K49671696-045-03-6:10
1929,CPC016_A549_6H:BRD-K49671696-045-03-6:10
1930,CPC016_ASC_24H:BRD-K49671696-045-03-6:10
1931,CPC002_VCAP_6H:BRD-K49671696-045-03-6:10
1932,CPC002_VCAP_24H:BRD-K49671696-045-03-6:10
1933,CPC016_NPC_24H:BRD-K49671696-045-03-6:10
1934,CPC002_PC3_24H:BRD-K49671696-045-03-6:10
1935,CPC016_HT29_6H:BRD-K49671696-045-03-6:10
1936,CPC016_HEPG2_6H:BRD-K49671696-045-03-6:10
1937,CPC016_NEU_24H:BRD-K49671696-045-03-6:10
1938,CPC002_HA1E_24H:BRD-K49671696-045-03-6:10
1939,CPC016_MCF7_6H:BRD-K49671696-045-03-6:10
1940,PAC002_U2OS_6H:BRD-K49671696-001-02-1:10
1941,REP.B019_MCF7_24H:N06
1942,REP.B019_A375_24H:N03
1943,REP.B019_HELA_24H:N06
1944,REP.B019_THP1_24H:N03
1945,REP.A019_HA1E_24H:N01
1946,REP.B019_A549_24H:N03
1947,REP.A019_HT29_24H:N03
1948,REP.B019_A549_24H:N05
1949,REP.B019_A549_24H:N01
1950,REP.B019_MDAMB231_24H:N01
