,sig_id
22823,EMU001_TMD8_3H:I23
22824,EMU001_TMD8_6H:I22
22825,EMU001_MINO_6H:I19
22826,EMU001_BJAB_3H:I20
22827,EMU001_MINO_6H:I23
22828,EMU001_BJAB_24H:I20
22829,EMU001_HBL1_24H:I19
22830,EMU001_BJAB_3H:I19
22831,EMU001_THP1_24H:I23
22832,EMU001_BJAB_24H:I19
22833,EMU001_OCILY3_24H:I19
22834,EMU001_TMD8_6H:I21
22835,EMU001_SKMEL5_24H:I21
22836,EMU001_KMS34_24H:I24
22837,EMU001_THP1_6H:I24
22838,EMU001_MINO_24H:I24
22839,EMU001_NALM6_24H:I21
22840,EMU001_BJAB_24H:I24
22841,EMU001_THP1_6H:I21
22842,EMU001_OCILY10_24H:I21
22843,EMU001_SKMEL5_24H:I24
22844,EMU001_SKMEL5_24H:I23
22845,EMU001_KMS34_24H:I21
22846,EMU001_TMD8_6H:I23
22847,EMU001_BJAB_3H:I23
22848,EMU001_THP1_3H:I22
22849,EMU001_BJAB_3H:I24
22850,EMU001_HBL1_24H:I22
22851,EMU001_TMD8_24H:I20
22852,EMU001_THP1_3H:I20
22853,EMU001_TMD8_3H:I24
22854,EMU001_OCILY10_24H:I20
22855,EMU001_THP1_24H:I21
22856,EMU001_TMD8_24H:I24
22857,EMU001_OCILY3_24H:I20
22858,EMU001_KMS34_24H:I22
22859,EMU001_MINO_3H:I20
22860,EMU001_THP1_6H:I23
22861,EMU001_OCILY10_24H:I22
22862,EMU001_MINO_24H:I20
22863,EMU001_K562_24H:I19
22864,EMU001_K562_24H:I20
22865,EMU001_OCILY19_24H:I19
22866,EMU001_OCILY19_24H:I20
22867,EMU001_BJAB_3H:I22
22868,EMU001_NALM6_24H:I23
22869,EMU001_HBL1_24H:I21
22870,EMU001_TMD8_24H:I23
22871,EMU001_MINO_6H:I22
22872,EMU001_THP1_3H:I21
22873,EMU001_MINO_6H:I21
22874,EMU001_HBL1_24H:I23
22875,EMU001_OCILY3_24H:I23
22876,EMU001_OCILY3_24H:I24
22877,EMU001_OCILY19_24H:I24
22878,EMU001_K562_24H:I23
22879,EMU001_NALM6_24H:I19
22880,EMU001_KMS34_24H:I19
22881,EMU001_MINO_24H:I21
22882,EMU001_HBL1_24H:I20
22883,EMU001_THP1_24H:I19
22884,EMU001_MINO_3H:I22
22885,EMU001_OCILY10_24H:I19
22886,EMU001_OCILY19_24H:I21
22887,EMU001_TMD8_3H:I19
22888,EMU001_TMD8_3H:I21
22889,EMU001_NALM6_24H:I22
22890,EMU001_THP1_24H:I22
22891,EMU001_TMD8_24H:I19
22892,EMU001_TMD8_6H:I24
22893,EMU001_BJAB_24H:I23
22894,EMU001_THP1_3H:I19
22895,EMU001_TMD8_6H:I19
22896,EMU001_KMS34_24H:I23
22897,EMU001_BJAB_24H:I21
22898,EMU001_OCILY10_24H:I24
22899,EMU001_TMD8_3H:I20
22900,EMU001_TMD8_24H:I22
22901,EMU001_THP1_24H:I24
22902,EMU001_K562_24H:I21
22903,EMU001_BJAB_6H:I19
22904,EMU001_K562_24H:I24
22905,EMU001_SKMEL5_24H:I20
22906,EMU001_MINO_3H:I23
22907,EMU001_OCILY10_24H:I23
22908,EMU001_OCILY19_24H:I22
22909,EMU001_MINO_3H:I19
22910,EMU001_TMD8_24H:I21
22911,EMU001_NALM6_24H:I20
22912,EMU001_BJAB_6H:I20
22913,EMU001_NALM6_24H:I24
22914,EMU001_BJAB_24H:I22
22915,LJP008_MDAMB231_24H:G14
22916,LJP006_A375_24H:I04
22917,LJP006_HT29_24H:I05
22918,LJP008_MCF7_24H:G18
22919,LJP009_MCF7_24H:G14
22920,LJP008_ASC_24H:G17
22921,LJP005_MDAMB231_24H:D06
22922,LJP009_NPC_24H:G13
22923,LJP009_HELA_24H:G17
22924,LJP008_THP1_24H:G13
22925,LJP009_HEK293_24H:G18
22926,LJP008_NPC.TAK_24H:G15
22927,LJP007_THP1_24H:G14
22928,LJP008_HELA_24H:G14
22929,LJP008_HUVEC_24H:G15
22930,LJP006_HCC515_24H:I04
22931,LJP008_NEU_24H:G13
22932,LJP009_THP1_24H:G14
22933,LJP005_HT29_24H:D04
22934,LJP007_CD34_24H:G15
22935,LJP001_BT20_24H:BRD-K49328571-001-06-9:0.4
22936,LJP001_MCF10A_24H:BRD-K49328571-001-06-9:10
22937,LJP007_NEU_24H:G18
22938,LJP005_MCF7_3H:D03
22939,LJP006_PC3_24H:I05
22940,LJP006_LNCAP_3H:I06
22941,LJP005_BT20_3H:D04
22942,LJP006_LNCAP_3H:I04
22943,LJP001_MCF7_6H:BRD-K49328571-001-06-9:0.4
22944,LJP001_HS578T_6H:BRD-K49328571-001-06-9:10
22945,LJP007_MCF7_24H:G17
22946,LJP001_MCF7_24H:BRD-K49328571-001-06-9:2
22947,LJP006_MCF10A_3H:I04
22948,LJP005_MDAMB231_3H:D06
22949,LJP006_MDAMB231_3H:I02
22950,LJP007_HUES3_24H:G13
22951,LJP009_HUVEC_24H:G18
22952,LJP001_MDAMB231_24H:BRD-K49328571-001-06-9:0.4
22953,LJP008_MCF10A_24H:G15
22954,LJP008_HEK293_24H:G14
22955,LJP008_HEPG2_24H:G14
22956,LJP009_SKL.C_24H:G15
22957,LJP006_PC3_24H:I06
22958,LJP007_MNEU.E_24H:G17
22959,LJP001_SKBR3_6H:BRD-K49328571-001-06-9:0.08
22960,LJP008_HME1_24H:G16
22961,LJP008_HME1_24H:G13
22962,LJP005_A549_24H:D03
22963,LJP007_HME1_24H:G13
22964,LJP008_A375_24H:G16
22965,LJP006_PC3_24H:I01
22966,LJP006_A549_24H:I04
22967,LJP009_ASC.C_24H:G13
22968,LJP009_CD34_24H:G13
22969,LJP008_THP1_24H:G16
22970,LJP008_HUVEC.A_24H:G13
22971,LJP007_NPC.TAK_24H:G16
22972,LJP008_PC3_24H:G13
22973,LJP006_LNCAP_24H:I03
22974,LJP007_HEPG2_24H:G16
22975,LJP007_JURKAT_24H:G13
22976,LJP009_HUVEC_24H:G14
22977,LJP008_SKL_24H:G17
22978,LJP007_THP1_24H:G18
22979,LJP009_HME1_24H:G13
22980,LJP009_NPC.TAK_24H:G17
22981,LJP006_HEPG2_24H:I01
22982,LJP006_HME1_24H:I02
22983,LJP006_HCC515_24H:I03
22984,LJP007_MDAMB231_24H:G17
22985,LJP001_MCF7_24H:BRD-K49328571-001-06-9:10
22986,LJP008_PC3_24H:G17
22987,LJP006_A549_24H:I02
22988,LJP009_A375_24H:G15
22989,LJP007_HEPG2_24H:G15
22990,LJP007_MDAMB231_24H:G13
22991,LJP005_HA1E_24H:D05
22992,LJP007_YAPC_24H:G17
22993,LJP007_A549_24H:G13
22994,LJP001_BT20_24H:BRD-K49328571-001-06-9:0.08
22995,LJP008_NPC.TAK_24H:G13
22996,LJP008_SKL.C_24H:G14
22997,LJP007_HT29_24H:G17
22998,LJP006_HEPG2_24H:I05
22999,LJP005_SKBR3_3H:D03
23000,LJP007_THP1_24H:G17
23001,LJP009_THP1_24H:G15
23002,LJP008_ASC_24H:G18
23003,LJP008_HUVEC_24H:G13
23004,LJP007_HEK293_24H:G14
23005,LJP008_JURKAT_24H:G16
23006,LJP009_SKL_24H:G18
23007,LJP006_SKBR3_24H:I01
23008,LJP001_MDAMB231_24H:BRD-K49328571-001-06-9:2
23009,LJP009_NPC.CAS9_24H:G18
23010,LJP006_BT20_3H:I06
23011,LJP008_HME1_24H:G15
23012,LJP006_BT20_3H:I03
23013,LJP007_PC3_24H:G15
23014,LJP008_A549_24H:G17
23015,LJP008_JURKAT_24H:G18
23016,LJP005_MDAMB231_3H:D05
23017,LJP009_MCF10A_24H:G18
23018,LJP007_CD34_24H:G16
23019,LJP007_HUVEC_24H:G16
23020,LJP005_HCC515_24H:D05
23021,LJP008_MCF10A_24H:G17
23022,LJP008_MCF7_24H:G14
23023,LJP008_HEPG2_24H:G15
23024,LJP005_MDAMB231_3H:D03
23025,LJP009_CD34_24H:G18
23026,LJP007_HUES3_24H:G14
23027,LJP007_MNEU.E_24H:G15
23028,LJP007_NPC.TAK_24H:G18
23029,LJP007_NPC.CAS9_24H:G16
23030,LJP007_HCC515_24H:G17
23031,LJP006_A375_24H:I02
23032,LJP006_MCF7_3H:I02
23033,LJP008_PC3_24H:G15
23034,LJP006_MDAMB231_24H:I06
23035,LJP001_MCF7_24H:BRD-K49328571-001-06-9:0.08
23036,LJP008_HT29_24H:G15
23037,LJP005_A375_24H:D06
23038,LJP009_ASC.C_24H:G15
23039,LJP006_MDAMB231_3H:I05
23040,LJP006_HT29_24H:I02
23041,LJP008_HA1E_24H:G18
23042,LJP007_HELA_24H:G15
23043,LJP005_SKBR3_24H:D06
23044,LJP009_HUVEC_24H:G15
23045,LJP008_HUVEC.A_24H:G14
23046,LJP009_MCF10A_24H:G16
23047,LJP006_HS578T_24H:I02
23048,LJP007_MNEU.E_24H:G18
23049,LJP007_A549_24H:G17
23050,LJP006_HT29_24H:I01
23051,LJP008_A549_24H:G16
23052,LJP007_HEK293_24H:G17
23053,LJP009_MCF10A_24H:G17
23054,LJP006_HME1_3H:I06
23055,LJP009_HEK293_24H:G16
23056,LJP009_NPC.CAS9_24H:G13
23057,LJP008_HA1E_24H:G13
23058,LJP005_MCF10A_3H:D01
23059,LJP007_JURKAT_24H:G14
23060,LJP009_MCF10A_24H:G14
23061,LJP007_A375_24H:G14
23062,LJP005_HS578T_24H:D03
23063,LJP007_A549_24H:G15
23064,LJP006_HCC515_24H:I02
23065,LJP006_LNCAP_24H:I01
23066,LJP005_MCF7_24H:D03
23067,LJP006_SKBR3_3H:I06
23068,LJP009_HME1_24H:G18
23069,LJP008_THP1_24H:G17
23070,LJP007_HUVEC_24H:G18
23071,LJP007_SKL_24H:G18
23072,LJP007_ASC.C_24H:G18
23073,LJP009_NPC.CAS9_24H:G17
23074,LJP007_MCF10A_24H:G16
23075,LJP001_MDAMB231_24H:BRD-K49328571-001-06-9:10
23076,LJP008_A375_24H:G17
23077,LJP007_HCC515_24H:G15
23078,LJP006_BT20_3H:I01
23079,LJP009_HA1E_24H:G18
23080,LJP005_MDAMB231_24H:D05
23081,LJP007_YAPC_24H:G14
23082,LJP009_NPC.CAS9_24H:G15
23083,LJP005_HCC515_24H:D01
23084,LJP006_HS578T_24H:I03
23085,LJP009_YAPC_24H:G14
23086,LJP005_A375_24H:D02
23087,LJP006_A375_24H:I01
23088,LJP005_SKBR3_24H:D02
23089,LJP007_A549_24H:G16
23090,LJP008_HT29_24H:G14
23091,LJP007_SHSY5Y_24H:G16
23092,LJP005_A549_24H:D05
23093,LJP006_BT20_24H:I02
23094,LJP008_ASC.C_24H:G15
23095,LJP008_SKL_24H:G15
23096,LJP007_CD34_24H:G18
23097,LJP009_SKL.C_24H:G14
23098,LJP009_JURKAT_24H:G14
23099,LJP007_NEU_24H:G13
23100,LJP006_HS578T_3H:I04
23101,LJP006_MDAMB231_3H:I06
23102,LJP006_MDAMB231_24H:I05
23103,LJP005_MCF10A_24H:D06
23104,LJP007_THP1_24H:G13
23105,LJP001_MCF10A_6H:BRD-K49328571-001-06-9:0.4
23106,LJP007_MCF7_24H:G16
23107,LJP009_NPC_24H:G16
23108,LJP008_NPC.CAS9_24H:G13
23109,LJP009_YAPC_24H:G17
23110,LJP006_HEPG2_24H:I04
23111,LJP009_HEPG2_24H:G16
23112,LJP007_HCC515_24H:G16
23113,LJP006_A549_24H:I03
23114,LJP008_JURKAT_24H:G15
23115,LJP006_HME1_24H:I04
23116,LJP009_HT29_24H:G15
23117,LJP009_HME1_24H:G17
23118,LJP007_MDAMB231_24H:G14
23119,LJP009_HME1_24H:G15
23120,LJP008_NPC.CAS9_24H:G14
23121,LJP007_NPC_24H:G18
23122,LJP005_A549_24H:D02
23123,LJP007_HCC515_24H:G13
23124,LJP007_JURKAT_24H:G16
23125,LJP008_HEPG2_24H:G17
23126,LJP001_SKBR3_24H:C20
23127,LJP008_A375_24H:G14
23128,LJP009_HA1E_24H:G16
23129,LJP009_ASC.C_24H:G16
23130,LJP007_HUVEC_24H:G17
23131,LJP001_HS578T_24H:BRD-K49328571-001-06-9:2
23132,LJP007_NEU_24H:G15
23133,LJP005_SKBR3_3H:D01
23134,LJP007_HME1_24H:G14
23135,LJP007_SHSY5Y_24H:G17
23136,LJP008_MDAMB231_24H:G16
23137,LJP006_MCF7_3H:I01
23138,LJP006_BT20_24H:I01
23139,LJP007_A375_24H:G16
23140,LJP007_HELA_24H:G18
23141,LJP007_ASC.C_24H:G14
23142,LJP008_NPC_24H:G14
23143,LJP007_ASC_24H:G14
23144,LJP008_THP1_24H:G14
23145,LJP005_HCC515_24H:D02
23146,LJP005_HS578T_24H:D04
23147,LJP009_NPC_24H:G18
23148,LJP005_PC3_24H:D05
23149,LJP005_SKBR3_3H:D04
23150,LJP009_JURKAT_24H:G16
23151,LJP005_MCF10A_3H:D06
23152,LJP008_NPC.TAK_24H:G14
23153,LJP007_MDAMB231_24H:G18
23154,LJP006_HME1_3H:I02
23155,LJP008_NPC_24H:G13
23156,LJP005_MCF7_24H:D02
23157,LJP009_HUVEC_24H:G16
23158,LJP007_NPC_24H:G16
23159,LJP008_PC3_24H:G18
23160,LJP008_ASC.C_24H:G17
23161,LJP009_MCF7_24H:G18
23162,LJP009_MCF7_24H:G13
23163,LJP006_HA1E_24H:I02
23164,LJP005_MDAMB231_24H:D03
23165,LJP007_HME1_24H:G15
23166,LJP008_HT29_24H:G17
23167,LJP006_HEPG2_24H:I03
23168,LJP006_MCF10A_3H:I03
23169,LJP008_NPC_24H:G15
23170,LJP008_MCF7_24H:G13
23171,LJP005_MCF10A_24H:D03
23172,LJP007_SKL.C_24H:G17
23173,LJP009_NPC.TAK_24H:G14
23174,LJP001_BT20_6H:BRD-K49328571-001-06-9:0.4
23175,LJP009_YAPC_24H:G13
23176,LJP008_JURKAT_24H:G13
23177,LJP005_MCF7_3H:D06
23178,LJP006_LNCAP_24H:I05
23179,LJP006_SKBR3_3H:I01
23180,LJP007_ASC_24H:G15
23181,LJP007_SKL.C_24H:G16
23182,LJP009_JURKAT_24H:G15
23183,LJP006_MCF10A_3H:I05
23184,LJP008_HEK293_24H:G15
23185,LJP007_PC3_24H:G17
23186,LJP009_HME1_24H:G16
23187,LJP007_ASC_24H:G13
23188,LJP008_HUVEC_24H:G17
23189,LJP008_CD34_24H:G13
23190,LJP006_SKBR3_24H:I02
23191,LJP005_HCC515_24H:D03
23192,LJP007_SKL_24H:G14
23193,LJP009_A375_24H:G16
23194,LJP008_ASC_24H:G15
23195,LJP005_BT20_24H:D03
23196,LJP008_HEK293_24H:G17
23197,LJP001_MDAMB231_6H:BRD-K49328571-001-06-9:0.08
23198,LJP008_NEU_24H:G16
23199,LJP009_A375_24H:G13
23200,LJP008_SHSY5Y_24H:G16
23201,LJP009_HELA_24H:G15
23202,LJP009_NEU_24H:G18
23203,LJP007_MNEU.E_24H:G16
23204,LJP008_NPC.CAS9_24H:G15
23205,LJP009_A549_24H:G16
23206,LJP009_ASC_24H:G15
23207,LJP005_SKBR3_3H:D02
23208,LJP008_HEPG2_24H:G16
23209,LJP006_HS578T_3H:I05
23210,LJP007_HEPG2_24H:G14
23211,LJP009_HELA_24H:G18
23212,LJP006_MCF10A_24H:I06
23213,LJP007_NPC.TAK_24H:G15
23214,LJP007_SHSY5Y_24H:G13
23215,LJP008_MCF10A_24H:G18
23216,LJP008_MCF10A_24H:G16
23217,LJP009_HUVEC.A_24H:G13
23218,LJP005_MDAMB231_3H:D04
23219,LJP007_HA1E_24H:G17
23220,LJP007_YAPC_24H:G16
23221,LJP007_HUVEC_24H:G13
23222,LJP007_HT29_24H:G18
23223,LJP007_MCF7_24H:G18
23224,LJP007_MDAMB231_24H:G16
23225,LJP006_HS578T_24H:I06
23226,LJP008_NPC.CAS9_24H:G18
23227,LJP005_HS578T_24H:D01
23228,LJP007_MCF7_24H:G14
23229,LJP008_YAPC_24H:G13
23230,LJP006_MDAMB231_3H:I01
23231,LJP008_A549_24H:G18
23232,LJP006_HA1E_24H:I04
23233,LJP007_HELA_24H:G14
23234,LJP009_CD34_24H:G17
23235,LJP009_SKL.C_24H:G17
23236,LJP006_HA1E_24H:I01
23237,LJP005_HS578T_24H:D06
23238,LJP007_MCF10A_24H:G18
23239,LJP007_PC3_24H:G14
23240,LJP008_MCF10A_24H:G13
23241,LJP008_HEPG2_24H:G13
23242,LJP006_A375_24H:I05
23243,LJP006_SKBR3_3H:I04
23244,LJP007_HELA_24H:G16
23245,LJP007_HUES3_24H:G16
23246,LJP008_SKL_24H:G14
23247,LJP007_A375_24H:G17
23248,LJP009_HUVEC_24H:G17
23249,LJP009_SHSY5Y_24H:G16
23250,LJP007_NPC_24H:G17
23251,LJP009_HUVEC.A_24H:G16
23252,LJP005_HS578T_3H:D02
23253,LJP005_HA1E_24H:D03
23254,LJP006_HS578T_24H:I04
23255,LJP006_MCF10A_24H:I03
23256,LJP001_MDAMB231_6H:BRD-K49328571-001-06-9:10
23257,LJP008_SHSY5Y_24H:G18
23258,LJP005_PC3_24H:D02
23259,LJP007_PC3_24H:G13
23260,LJP005_MCF10A_24H:D01
23261,LJP009_HCC515_24H:G13
23262,LJP007_HCC515_24H:G14
23263,LJP008_PC3_24H:G16
23264,LJP007_HA1E_24H:G15
23265,LJP007_ASC_24H:G16
23266,LJP005_BT20_3H:D05
23267,LJP006_LNCAP_3H:I01
23268,LJP008_HCC515_24H:G13
23269,LJP001_SKBR3_6H:BRD-K49328571-001-06-9:2
23270,LJP006_BT20_3H:I02
23271,LJP005_HS578T_3H:D04
23272,LJP008_ASC.C_24H:G14
23273,LJP009_CD34_24H:G14
23274,LJP008_NPC.TAK_24H:G18
23275,LJP007_MCF10A_24H:G17
23276,LJP009_A549_24H:G18
23277,LJP007_NEU_24H:G17
23278,LJP007_MCF7_24H:G13
23279,LJP009_PC3_24H:G17
23280,LJP005_PC3_24H:D01
23281,LJP009_PC3_24H:G18
23282,LJP005_HA1E_24H:D01
23283,LJP008_NPC.CAS9_24H:G17
23284,LJP001_MCF7_6H:BRD-K49328571-001-06-9:10
23285,LJP007_SHSY5Y_24H:G14
23286,LJP008_MCF10A_24H:G14
23287,LJP008_MDAMB231_24H:G15
23288,LJP009_SKL_24H:G17
23289,LJP006_HA1E_24H:I06
23290,LJP007_A375_24H:G18
23291,LJP007_NPC.CAS9_24H:G18
23292,LJP005_MCF7_3H:D01
23293,LJP005_HA1E_24H:D04
23294,LJP005_BT20_24H:D04
23295,LJP001_MCF7_6H:BRD-K49328571-001-06-9:0.08
23296,LJP001_MCF10A_6H:BRD-K49328571-001-06-9:0.08
23297,LJP001_MCF10A_24H:BRD-K49328571-001-06-9:0.4
23298,LJP006_HT29_24H:I06
23299,LJP007_HA1E_24H:G13
23300,LJP009_THP1_24H:G18
23301,LJP006_HS578T_3H:I06
23302,LJP005_MDAMB231_24H:D01
23303,LJP006_MCF7_3H:I03
23304,LJP009_NPC.TAK_24H:G18
23305,LJP001_HS578T_24H:BRD-K49328571-001-06-9:0.4
23306,LJP009_SHSY5Y_24H:G13
23307,LJP007_NPC.CAS9_24H:G13
23308,LJP009_HUVEC.A_24H:G17
23309,LJP009_NEU_24H:G16
23310,LJP009_PC3_24H:G13
23311,LJP007_SKL_24H:G17
23312,LJP007_HEPG2_24H:G13
23313,LJP008_SKL_24H:G13
23314,LJP005_HT29_24H:D02
23315,LJP006_SKBR3_3H:I05
23316,LJP008_HCC515_24H:G15
23317,LJP005_HEPG2_24H:D05
23318,LJP008_SKL.C_24H:G13
23319,LJP005_SKBR3_3H:D05
23320,LJP007_HELA_24H:G13
23321,LJP006_PC3_24H:I02
23322,LJP009_PC3_24H:G16
23323,LJP009_HELA_24H:G14
23324,LJP008_HCC515_24H:G14
23325,LJP009_HEK293_24H:G14
23326,LJP009_SHSY5Y_24H:G14
23327,LJP007_NPC.CAS9_24H:G15
23328,LJP007_HA1E_24H:G16
23329,LJP008_MCF7_24H:G16
23330,LJP009_MCF7_24H:G17
23331,LJP005_BT20_3H:D03
23332,LJP008_HELA_24H:G18
23333,LJP005_BT20_24H:D05
23334,LJP008_NPC.CAS9_24H:G16
23335,LJP009_YAPC_24H:G18
23336,LJP005_MCF10A_24H:D05
23337,LJP005_A375_24H:D04
23338,LJP006_BT20_24H:I03
23339,LJP007_HEK293_24H:G13
23340,LJP005_MCF10A_3H:D02
23341,LJP006_HS578T_3H:I01
23342,LJP007_HEK293_24H:G18
23343,LJP007_JURKAT_24H:G17
23344,LJP001_HS578T_24H:BRD-K49328571-001-06-9:10
23345,LJP007_HUVEC_24H:G14
23346,LJP009_HCC515_24H:G18
23347,LJP009_JURKAT_24H:G17
23348,LJP001_MCF10A_24H:BRD-K49328571-001-06-9:0.08
23349,LJP007_NPC_24H:G15
23350,LJP007_HA1E_24H:G18
23351,LJP008_MCF7_24H:G17
23352,LJP008_HUVEC.A_24H:G15
23353,LJP009_NPC.TAK_24H:G13
23354,LJP006_BT20_24H:I05
23355,LJP007_NPC_24H:G13
23356,LJP005_A549_24H:D04
23357,LJP007_YAPC_24H:G18
23358,LJP009_A375_24H:G14
23359,LJP006_MDAMB231_24H:I04
23360,LJP006_SKBR3_24H:I04
23361,LJP007_ASC.C_24H:G15
23362,LJP007_HUES3_24H:G17
23363,LJP007_HME1_24H:G17
23364,LJP006_HCC515_24H:I01
23365,LJP007_HCC515_24H:G18
23366,LJP006_A549_24H:I06
23367,LJP007_CD34_24H:G14
23368,LJP009_HUVEC_24H:G13
23369,LJP005_HA1E_24H:D06
23370,LJP008_HCC515_24H:G18
23371,LJP007_PC3_24H:G18
23372,LJP009_HA1E_24H:G15
23373,LJP008_NPC_24H:G18
23374,LJP006_LNCAP_3H:I03
23375,LJP007_NPC_24H:G14
23376,LJP009_HEPG2_24H:G15
23377,LJP007_HEPG2_24H:G17
23378,LJP008_JURKAT_24H:G17
23379,LJP006_A549_24H:I01
23380,LJP006_HS578T_3H:I02
23381,LJP009_SKL.C_24H:G16
23382,LJP005_HCC515_24H:D06
23383,LJP007_MNEU.E_24H:G13
23384,LJP008_YAPC_24H:G15
23385,LJP008_HUVEC.A_24H:G16
23386,LJP005_PC3_24H:D06
23387,LJP009_NEU_24H:G15
23388,LJP009_HT29_24H:G14
23389,LJP007_JURKAT_24H:G15
23390,LJP009_PC3_24H:G14
23391,LJP005_SKBR3_24H:D04
23392,LJP006_HS578T_24H:I01
23393,LJP009_HCC515_24H:G16
23394,LJP001_HS578T_24H:BRD-K49328571-001-06-9:0.08
23395,LJP005_A549_24H:D01
23396,LJP007_NEU_24H:G16
23397,LJP005_MCF7_3H:D05
23398,LJP009_ASC_24H:G18
23399,LJP008_HELA_24H:G13
23400,LJP007_ASC_24H:G18
23401,LJP009_HEK293_24H:G15
23402,LJP007_HME1_24H:G18
23403,LJP007_HME1_24H:G16
23404,LJP007_SKL_24H:G13
23405,LJP005_HT29_24H:D03
23406,LJP007_ASC.C_24H:G13
23407,LJP001_MCF7_24H:BRD-K49328571-001-06-9:0.4
23408,LJP007_SKL.C_24H:G15
23409,LJP009_HEPG2_24H:G14
23410,LJP005_PC3_24H:D04
23411,LJP006_HME1_24H:I05
23412,LJP006_HME1_3H:I04
23413,LJP009_SKL_24H:G16
23414,LJP008_HA1E_24H:G16
23415,LJP005_BT20_24H:D01
23416,LJP001_MCF7_6H:BRD-K49328571-001-06-9:2
23417,LJP009_HEPG2_24H:G18
23418,LJP009_HT29_24H:G17
23419,LJP009_ASC.C_24H:G14
23420,LJP005_MCF7_3H:D04
23421,LJP005_HA1E_24H:D02
23422,LJP001_BT20_6H:BRD-K49328571-001-06-9:0.08
23423,LJP007_MDAMB231_24H:G15
23424,LJP007_NEU_24H:G14
23425,LJP006_BT20_24H:I06
23426,LJP008_ASC_24H:G13
23427,LJP006_LNCAP_24H:I04
23428,LJP005_HT29_24H:D05
23429,LJP008_JURKAT_24H:G14
23430,LJP008_YAPC_24H:G17
23431,LJP008_HELA_24H:G15
23432,LJP008_A375_24H:G15
23433,LJP007_HT29_24H:G14
23434,LJP005_PC3_24H:D03
23435,LJP009_THP1_24H:G13
23436,LJP005_MDAMB231_24H:D02
23437,LJP006_PC3_24H:I03
23438,LJP006_MCF7_3H:I05
23439,LJP008_NEU_24H:G14
23440,LJP005_BT20_3H:D06
23441,LJP009_NPC_24H:G14
23442,LJP001_HS578T_6H:BRD-K49328571-001-06-9:2
23443,LJP005_HS578T_3H:D05
23444,LJP008_ASC.C_24H:G16
23445,LJP007_SHSY5Y_24H:G15
23446,LJP009_HT29_24H:G18
23447,LJP005_HS578T_3H:D06
23448,LJP006_SKBR3_24H:I06
23449,LJP008_HEK293_24H:G18
23450,LJP009_MCF10A_24H:G13
23451,LJP009_JURKAT_24H:G13
23452,LJP009_SHSY5Y_24H:G17
23453,LJP009_A549_24H:G15
23454,LJP006_HCC515_24H:I05
23455,LJP009_HT29_24H:G16
23456,LJP008_ASC.C_24H:G13
23457,LJP009_ASC.C_24H:G18
23458,LJP008_CD34_24H:G17
23459,LJP008_CD34_24H:G16
23460,LJP005_HS578T_24H:D05
23461,LJP001_MDAMB231_6H:BRD-K49328571-001-06-9:0.4
23462,LJP009_HA1E_24H:G13
23463,LJP008_HA1E_24H:G14
23464,LJP008_SHSY5Y_24H:G17
23465,LJP007_ASC.C_24H:G17
23466,LJP009_SKL.C_24H:G13
23467,LJP005_HT29_24H:D01
23468,LJP009_HCC515_24H:G14
23469,LJP009_A549_24H:G17
23470,LJP007_MCF7_24H:G15
23471,LJP006_HT29_24H:I04
23472,LJP006_LNCAP_24H:I06
23473,LJP007_THP1_24H:G15
23474,LJP008_NPC_24H:G16
23475,LJP009_JURKAT_24H:G18
23476,LJP008_MDAMB231_24H:G17
23477,LJP006_HME1_24H:I06
23478,LJP005_MDAMB231_3H:D02
23479,LJP006_HME1_3H:I05
23480,LJP008_YAPC_24H:G14
23481,LJP009_ASC.C_24H:G17
23482,LJP005_MCF7_24H:D06
23483,LJP007_YAPC_24H:G13
23484,LJP001_BT20_6H:BRD-K49328571-001-06-9:10
23485,LJP001_SKBR3_24H:C19
23486,LJP009_SHSY5Y_24H:G15
23487,LJP005_A549_24H:D06
23488,LJP009_HEPG2_24H:G17
23489,LJP009_ASC_24H:G17
23490,LJP007_A375_24H:G15
23491,LJP005_BT20_24H:D02
23492,LJP008_HEK293_24H:G13
23493,LJP009_HELA_24H:G13
23494,LJP008_NPC.TAK_24H:G17
23495,LJP007_HEK293_24H:G16
23496,LJP008_NEU_24H:G17
23497,LJP006_SKBR3_3H:I02
23498,LJP007_THP1_24H:G16
23499,LJP007_SKL.C_24H:G18
23500,LJP009_A549_24H:G14
23501,LJP008_HT29_24H:G18
23502,LJP008_MDAMB231_24H:G13
23503,LJP008_PC3_24H:G14
23504,LJP006_HME1_3H:I01
23505,LJP008_NEU_24H:G15
23506,LJP008_NEU_24H:G18
23507,LJP008_YAPC_24H:G16
23508,LJP005_SKBR3_24H:D03
23509,LJP008_THP1_24H:G15
23510,LJP001_BT20_24H:BRD-K49328571-001-06-9:2
23511,LJP008_HA1E_24H:G15
23512,LJP009_NPC_24H:G15
23513,LJP007_HA1E_24H:G14
23514,LJP008_SHSY5Y_24H:G14
23515,LJP008_CD34_24H:G18
23516,LJP007_HT29_24H:G16
23517,LJP008_SKL.C_24H:G16
23518,LJP008_HEPG2_24H:G18
23519,LJP008_SKL_24H:G16
23520,LJP006_HT29_24H:I03
23521,LJP007_MCF10A_24H:G15
23522,LJP007_NPC.TAK_24H:G17
23523,LJP007_NPC.CAS9_24H:G17
23524,LJP008_A375_24H:G13
23525,LJP009_HUVEC.A_24H:G18
23526,LJP007_SKL_24H:G15
23527,LJP007_JURKAT_24H:G18
